Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,0,0,670,0,150,"Not Offered"
Bahawalpur,,No,53,0,771,0,132,"Not Offered"
Bahawalpur,,No,47,0,679,0,120,"Not Offered"
Bahawalpur,,No,44,0,835,0,138,"Not Offered"
Bahawalpur,,No,0,0,508,0,70,"Not Offered"
Bahawalpur,,No,0,0,776,0,143,"Not Offered"
Bahawalpur,,No,0,0,647,0,102,"Not Offered"
Bahawalpur,,No,59,0,908,0,168,Offered_IN_BWP_QUOTA
Bahawalpur,,No,29,29,797,0,58,"Not Offered"
Bahawalpur,,No,50,0,664,0,117,"Not Offered"
Bahawalpur,,No,0,0,718,0,80,"Not Offered"
Bahawalpur,,No,0,0,737,0,113,"Not Offered"
Bahawalpur,,No,61,0,827,0,123,"Not Offered"
Bahawalpur,,No,52,0,788,0,165,"Not Offered"
Bahawalpur,,No,0,0,758,0,107,"Not Offered"
Bahawalpur,,No,78,0,972,0,162,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,0,0,824,0,100,"Not Offered"
Bahawalpur,,No,0,0,731,0,132,"Not Offered"
Bahawalpur,,No,56,0,741,0,127,"Not Offered"
Bahawalpur,,No,27,0,526,0,89,"Not Offered"
Bahawalpur,,No,50,0,907,0,155,Offered_IN_BWP_QUOTA
Bahawalpur,,No,0,0,760,0,149,"Not Offered"
Bahawalpur,,No,52,0,772,0,121,"Not Offered"
