Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,47,0,664,525,0,"Not Offered"
OPEN,,No,50,0,584,429,0,"Not Offered"
Bahawalpur,,No,72,0,700,562,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,51,0,844,596,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,57,0,734,557,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,52,0,751,562,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,55,0,631,485,0,"Not Offered"
Bahawalpur,,No,53,0,645,400,0,"Not Offered"
Bahawalpur,,No,53,0,436,448,0,"Not Offered"
Bahawalpur,,No,54,0,581,506,0,"Not Offered"
Bahawalpur,,No,47,0,731,547,0,"Not Offered"
OPEN,,No,50,0,615,480,0,"Not Offered"
OPEN,,No,60,0,686,493,0,"Not Offered"
OPEN,,No,58,0,657,402,0,"Not Offered"
Bahawalpur,,No,53,0,655,417,0,"Not Offered"
Bahawalpur,,No,55,0,629,483,0,"Not Offered"
Bahawalpur,,No,56,0,664,515,0,"Not Offered"
OPEN,,No,61,0,599,515,0,"Not Offered"
OPEN,,No,30,0,569,386,0,"Not Offered"
Bahawalpur,,No,50,0,474,456,0,"Not Offered"
OPEN,,No,64,0,746,556,0,Offered_IN_OPEN_QUOTA
OPEN,,No,49,0,757,534,0,"Not Offered"
OPEN,,No,55,0,532,511,0,"Not Offered"
OPEN,,No,66,0,569,472,0,"Not Offered"
OPEN,,No,38,0,682,509,0,"Not Offered"
OPEN,,No,53,0,533,507,0,"Not Offered"
Bahawalpur,,No,37,0,475,529,0,"Not Offered"
Bahawalpur,,No,0,0,692,501,0,"Not Offered"
Bahawalpur,,No,56,0,518,480,0,"Not Offered"
Bahawalpur,,Yes,50,0,741,523,0,"Not Offered"
Bahawalpur,,No,49,0,692,522,0,"Not Offered"
Bahawalpur,,No,68,0,688,485,0,"Not Offered"
Bahawalpur,,No,65,0,603,414,0,"Not Offered"
OPEN,,No,43,0,574,443,0,"Not Offered"
Bahawalpur,,No,60,0,708,531,0,"Not Offered"
Bahawalpur,,No,51,0,541,453,0,"Not Offered"
OPEN,,No,57,0,634,473,0,"Not Offered"
Bahawalpur,,No,46,0,585,480,0,"Not Offered"
OPEN,,No,51,0,636,548,0,"Not Offered"
Bahawalpur,,No,46,0,585,548,0,"Not Offered"
